Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,moving_avg_7,moving_avg_30,normalized_close,volatility,high_volatility_flag,price_outlier,Security,GICS Sector,GICS Sub-Industry,Headquarters Location
2024-06-17 00:00:00-04:00,441.79369397889576,450.1286768563718,439.92706333342124,447.56329345703125,20790000,0.0,0.0,MSFT,,,0.7349811818808999,10.201613522950538,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-18 00:00:00-04:00,448.90088872513473,449.3301382355733,444.0895838547788,445.5369567871094,17112500,0.0,0.0,MSFT,,,0.7069465332354921,5.240554380794492,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-20 00:00:00-04:00,445.4970284658229,445.7266256285528,440.47607939422454,444.89813232421875,19877400,0.0,0.0,MSFT,,,0.6981083082608038,5.250546234328283,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-21 00:00:00-04:00,446.57508828170745,449.769312632082,445.7066584412535,448.97076416015625,34486200,0.0,0.0,MSFT,,,0.7544537341109969,4.062654190828482,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-24 00:00:00-04:00,448.99073575427695,451.9354404836348,445.6068506710909,446.8645935058594,15913700,0.0,0.0,MSFT,,,0.7253145712280796,6.328589812543896,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-25 00:00:00-04:00,447.4435174764647,450.60782747881404,445.94621624676097,450.138671875,16747500,0.0,0.0,MSFT,,,0.7706118991987205,4.661611232053076,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-26 00:00:00-04:00,448.1921782643384,452.7839082321868,447.3836380189599,451.34649658203125,16507000,0.0,0.0,MSFT,447.9027012416295,,0.7873223214051989,5.400270213226861,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-27 00:00:00-04:00,451.36643984920676,455.3492818389116,450.9571738571483,452.0352478027344,14806300,0.0,0.0,MSFT,448.5415518624442,,0.796851289993253,4.392107981763331,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-06-28 00:00:00-04:00,452.25485824092095,454.560699725703,445.6068370446384,446.1458740234375,28362300,0.0,0.0,MSFT,448.6285400390625,,0.7153709875860369,8.953862681064606,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-01 00:00:00-04:00,447.8527763611413,456.547096834103,444.8581739492551,455.90826416015625,17662800,0.0,0.0,MSFT,450.201416015625,,0.85043500803475,11.688922884847898,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-02 00:00:00-04:00,452.38462669565615,458.763114135567,452.2947618141318,458.45367431640625,13979800,0.0,0.0,MSFT,451.55611746651783,,0.8856511102985819,6.468352321435191,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-03 00:00:00-04:00,457.36563430230166,460.1905292078966,457.05619448636736,459.94097900390625,9932800,0.0,0.0,MSFT,453.4241725376674,,0.9062281767661884,3.1343347215292283,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-05 00:00:00-04:00,458.78307168504375,467.5073677076921,458.1442389904913,466.7187805175781,16000300,0.0,0.0,MSFT,455.79275948660717,,1.0,9.363128717200766,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-08 00:00:00-04:00,465.71059339028005,466.8585487354724,463.6243572737453,465.4011535644531,12962300,0.0,0.0,MSFT,457.8005676269531,,0.9817704485020237,3.2341914617271073,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-09 00:00:00-04:00,466.15979611649647,466.4891889928316,457.1759884825597,458.7132263183594,17207200,0.0,0.0,MSFT,458.7545645577567,,0.8892420482152553,9.313200510271884,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-10 00:00:00-04:00,460.3901839011476,465.62074645537155,458.03441412289084,465.4111328125,18196100,0.0,0.0,MSFT,461.5067443847656,,0.9819085127817123,7.586332332480708,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-11 00:00:00-04:00,462.14702910596276,463.9437784065974,450.73757052011626,453.8819274902344,23111200,0.0,0.0,MSFT,461.21726771763394,,0.8224003593893421,13.206207886481138,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-12 00:00:00-04:00,453.5125737072739,455.5389201916152,449.8392019313785,452.7339782714844,16324300,0.0,0.0,MSFT,460.4001682826451,,0.8065183228609959,5.699718260236693,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-15 00:00:00-04:00,452.48443329494324,456.4373305955963,450.61780257874887,453.14324951171875,14429400,0.0,0.0,MSFT,459.42906406947543,,0.8121806471879219,5.819528016847414,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-16 00:00:00-04:00,453.4027989347938,453.4826416005614,445.8564028188264,448.71124267578125,17175700,0.0,0.0,MSFT,456.8565586635045,,0.7508632184092462,7.626238781735026,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-17 00:00:00-04:00,441.79369593210816,444.0496395265401,438.3898274906823,442.7220153808594,21778000,0.0,0.0,MSFT,453.61668178013394,,0.6680014287752981,5.659812035857783,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-18 00:00:00-04:00,443.5405562956479,443.84999611813106,433.61843753799087,439.57769775390625,20794800,0.0,0.0,MSFT,450.8830348423549,,0.6244993586555326,10.231558580140188,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-19 00:00:00-04:00,432.32078277543104,440.34632592638405,431.2227557769831,436.32354736328125,20940400,0.0,0.0,MSFT,446.72766549246654,,0.5794777370293465,9.123570149400962,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-22 00:00:00-04:00,440.9951415745854,443.8000833958314,438.12031838604275,442.14306640625,15808800,0.0,0.0,MSFT,445.0506853376116,,0.6599915894787419,5.679765009788639,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-23 00:00:00-04:00,443.1013491115581,447.5832916213236,442.30280062043124,444.0496520996094,13107100,0.0,0.0,MSFT,443.810067313058,,0.6863694667678857,5.2804910008923684,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-24 00:00:00-04:00,439.6575641864461,440.6857098144858,426.8206857763536,428.1283264160156,26805800,0.0,0.0,MSFT,440.2365068708147,,0.46609571950067175,13.865024038132162,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-25 00:00:00-04:00,428.02849922740444,429.0267000469298,416.7588339080866,417.647216796875,29943800,0.0,0.0,MSFT,435.79878888811385,,0.3210881154099158,12.267866138843203,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-26 00:00:00-04:00,417.4475956401735,428.14830966269454,416.5192457247621,424.5048522949219,23583800,0.0,0.0,MSFT,433.1963370186942,,0.41596445288123685,11.629063937932472,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-29 00:00:00-04:00,430.8034993953489,431.3724811776246,423.93590329611,425.9622497558594,15125800,0.0,0.0,MSFT,431.2512730189732,,0.43612774872469984,7.436577881514609,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-30 00:00:00-04:00,426.950470567327,428.27806429980717,416.6090938774579,422.15911865234375,32687600,0.0,0.0,MSFT,429.227783203125,446.5245127360026,0.3835109028559462,11.668970422349275,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-07-31 00:00:00-04:00,419.7434462343891,421.0211420698181,411.4683528789598,417.5973205566406,42891400,0.0,0.0,MSFT,425.7212480817522,445.52564697265626,0.32039779401147245,9.552789190858277,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-01 00:00:00-04:00,420.0329297410617,426.6909121222585,412.3467712755952,416.3595275878906,30296400,0.0,0.0,MSFT,421.76551600864957,444.553065999349,0.3032727567510055,14.344140846663322,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-02 00:00:00-04:00,411.747838603881,414.2533323621259,403.61250816930357,407.7550354003906,29437900,0.0,0.0,MSFT,418.8550458635603,443.31496276855466,0.1842284148954047,10.640824192822322,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-05 00:00:00-04:00,388.46983486087413,400.31847397455925,384.8862670330075,394.4390563964844,40709200,0.0,0.0,MSFT,415.5395943777902,441.4972391764323,0.0,15.432206941551726,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-06 00:00:00-04:00,399.2803346769082,404.94014682452905,397.7830334218698,398.8910217285156,24946500,0.0,0.0,MSFT,411.88047572544644,439.8981201171875,0.061593557338053134,7.157113402659263,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-07 00:00:00-04:00,407.9048180980064,409.34219932500315,396.7549009776476,397.7131652832031,20650900,0.0,0.0,MSFT,407.8448922293527,438.1506032307943,0.04529775018556346,12.587298347355556,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-08 00:00:00-04:00,401.71593441788025,405.1297641120261,399.2204324052767,401.9654846191406,20203000,0.0,0.0,MSFT,404.96008736746654,436.5045694986979,0.1041291774999979,5.909331706749413,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-09 00:00:00-04:00,403.3030798438404,407.3158362110672,401.5362753425401,405.28948974609375,19276700,0.0,0.0,MSFT,403.2018258231027,434.9463775634766,0.15011724908400473,5.779560868527142,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-12 00:00:00-04:00,406.32761416420084,408.0245677048975,403.5126806044117,406.07806396484375,16762900,0.0,0.0,MSFT,401.73304530552457,433.61078389485675,0.16102728268386826,4.511887100485808,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-13 00:00:00-04:00,408.85307563224285,414.20344793901165,408.83312258213994,413.26513671875,19414300,0.0,0.0,MSFT,402.52020263671875,432.18934631347656,0.260461430244606,5.370325356871717,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-14 00:00:00-04:00,414.05369406899246,416.96845391003643,411.70794647746885,416.1099853515625,18267000,0.0,0.0,MSFT,405.61604963030135,430.77789001464845,0.29982030532894344,5.260507432567579,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-15 00:00:00-04:00,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,20752100,0.75,0.0,MSFT,408.7787606375558,429.48085734049477,0.36788937293484125,3.449981689453125,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-16 00:00:00-04:00,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,22775600,0.0,0.0,MSFT,411.74402291434154,427.8725646972656,0.3324714519380087,4.040008544921875,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-19 00:00:00-04:00,418.9599914550781,421.75,416.4599914550781,421.5299987792969,15234000,0.0,0.0,MSFT,414.53895350864957,426.4101928710937,0.3748069422266433,5.290008544921875,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-20 00:00:00-04:00,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,16387600,0.0,0.0,MSFT,417.32616751534596,425.2797515869141,0.42004769339765635,4.219970703125,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-21 00:00:00-04:00,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,16067300,0.0,0.0,MSFT,419.9064461844308,423.904047648112,0.4109168734816096,4.67999267578125,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-22 00:00:00-04:00,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,19361900,0.0,0.0,MSFT,420.2328534807478,422.6263163248698,0.292072661499319,12.180023193359375,True,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-23 00:00:00-04:00,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,18493800,0.0,0.0,MSFT,420.3299996512277,421.428184000651,0.30922852044913535,7.170013427734375,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
2024-08-26 00:00:00-04:00,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,13152800,0.0,0.0,MSFT,419.2528555733817,420.1064086914063,0.2635723097942885,5.94000244140625,False,False,Microsoft,Information Technology,Systems Software,"Redmond, Washington"
