Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,moving_avg_7,moving_avg_30,normalized_close,volatility,high_volatility_flag,price_outlier,Security,GICS Sector,GICS Sub-Industry,Headquarters Location
2024-06-17 00:00:00-04:00,229.63684039446957,231.58916867603494,227.0470351544888,231.47959899902344,2415000,0.0,0.0,ADI,,,0.7442132755299617,4.542133521546134,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-18 00:00:00-04:00,230.83214632806556,235.5037601278097,230.37394172562193,234.4578857421875,2457400,0.0,0.0,ADI,,,0.8141220933855875,5.129818402187766,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-20 00:00:00-04:00,231.51942919899648,231.75849445104197,227.91361570829318,228.61087036132812,4562300,0.0,0.0,ADI,,,0.6768760964386027,3.84487874274879,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-21 00:00:00-04:00,230.63292235467483,230.9716019368229,228.1726127015287,230.1448516845703,7366400,0.0,0.0,ADI,,,0.7128829789748832,2.798989235294215,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-24 00:00:00-04:00,230.14485233037823,231.0313650999058,227.2064121526641,227.56500244140625,2413600,0.0,0.0,ADI,,,0.6523266167477437,3.8249529472417123,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-25 00:00:00-04:00,230.1747285362754,230.1747285362754,224.95525115891482,229.4376220703125,2015800,0.0,0.0,ADI,,,0.6962822986009283,5.21947737736059,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-26 00:00:00-04:00,228.4216311591363,229.08900456632333,225.6824044644523,226.94741821289062,2510600,0.0,0.0,ADI,229.8061785016741,,0.6378301672568064,3.406600101871021,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-27 00:00:00-04:00,226.11071534831748,227.54507650307383,225.09470699719643,225.79196166992188,2159000,0.0,0.0,ADI,228.99365888323103,,0.6107083324677632,2.450369505877404,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-06-28 00:00:00-04:00,227.25619875811213,231.16085523192237,225.9712591198361,227.3657684326172,3634000,0.0,0.0,ADI,227.98049926757812,,0.6476500307665417,5.189596112086264,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-01 00:00:00-04:00,225.81188586661446,226.06090647634804,223.0427779022979,224.29783630371094,2307800,0.0,0.0,ADI,227.3643515450614,,0.5756369820278984,3.018128574050138,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-02 00:00:00-04:00,223.6802645247579,227.47533609142266,223.6802645247579,227.34585571289062,2417900,0.0,0.0,ADI,226.96449497767858,,0.6471826228852927,3.795071566664774,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-03 00:00:00-04:00,227.77416388648516,230.0850823835152,226.15054468726163,229.11888122558594,1425700,0.0,0.0,ADI,227.1864776611328,,0.6888005489983144,3.934537696253585,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-05 00:00:00-04:00,230.51339610933215,230.60303988104036,227.47534163189994,229.9854736328125,2251800,0.0,0.0,ADI,227.2647421700614,,0.7091419250900969,3.1276982491404226,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-08 00:00:00-04:00,231.27041352506419,232.83427025072308,230.76241695252506,232.42587280273438,1729500,0.0,0.0,ADI,228.04737854003906,,0.7664249994806579,2.0718532981980218,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-09 00:00:00-04:00,232.84421843433634,233.34225963878959,230.00539268835968,231.10107421875,1315500,0.0,0.0,ADI,228.80582318987166,,0.7353282277827244,3.3368669504299078,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-10 00:00:00-04:00,233.54149757489975,238.15334897636404,232.18682483690952,237.39633178710938,4037600,0.0,0.0,ADI,230.23876081194197,,0.8830957373117564,5.9665241394545205,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-11 00:00:00-04:00,237.82463310742276,238.2629118040275,232.75457723781474,232.82431030273438,3103700,0.0,0.0,ADI,231.45682852608817,,0.7757774551091442,5.508334566212767,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-12 00:00:00-04:00,237.41625844268313,241.21133015182434,235.22486488973,237.62542724609375,3105700,0.0,0.0,ADI,232.9253387451172,,0.8884732560313525,5.986465262094356,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-15 00:00:00-04:00,236.21098192659295,238.83068352665964,235.175062908516,236.78871154785156,2057200,0.0,0.0,ADI,234.02102879115515,,0.8688331708449231,3.6556206181436437,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-16 00:00:00-04:00,238.073656109073,242.8747807169247,236.71898339638983,242.37673950195312,1964600,0.0,0.0,ADI,235.7912096296038,,1.0,6.155797320534873,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-17 00:00:00-04:00,239.53789775631137,243.18356308639306,234.4877677556016,234.68698120117188,4448200,0.0,0.0,ADI,236.11422511509485,,0.8194996121051836,8.69579533079147,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-18 00:00:00-04:00,235.55356487002464,240.15547595535645,235.36430677963284,238.05374145507812,3688500,0.0,0.0,ADI,237.10746329171317,,0.8985270025651918,4.79116917572361,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-19 00:00:00-04:00,239.35860866814542,239.35860866814542,229.8360631607157,230.31417846679688,2894900,0.0,0.0,ADI,236.0957271030971,,0.7168575577168146,9.522545507429726,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-22 00:00:00-04:00,236.1910657033864,239.31876398873143,232.4059645522263,239.09962463378906,2827300,0.0,0.0,ADI,236.99220057896204,,0.9230768404230095,6.912799436505139,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-23 00:00:00-04:00,233.18289966717688,235.99184417683466,228.13275452248865,229.41770935058594,3876200,0.0,0.0,ADI,235.81966945103235,,0.6958148907196792,7.859089654346008,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-24 00:00:00-04:00,229.72650128817358,230.05521032195867,222.8634937863273,223.7400360107422,4589600,0.0,0.0,ADI,233.95557294573103,,0.5625438306815845,7.191716535631372,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-25 00:00:00-04:00,220.64221991487258,226.7183289914426,216.39891411322654,220.05453491210938,5114600,0.0,0.0,ADI,230.76668657575334,,0.47603469061896264,10.319414878216065,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-26 00:00:00-04:00,224.4173754173432,226.35973312381785,222.09650152226928,225.54293823242188,4296200,0.0,0.0,ADI,229.46039472307478,,0.6048630476999592,4.2632316015485685,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-29 00:00:00-04:00,227.84390203100867,229.3679069431625,224.44725727426868,226.50914001464844,2672200,0.0,0.0,ADI,227.81116594587053,,0.6275425376988633,4.920649668893816,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-30 00:00:00-04:00,227.9534715701665,229.27824783498565,222.02676891644606,223.7001953125,3955600,0.0,0.0,ADI,226.8663112095424,230.47355244954426,0.5616086567521277,7.25147891853959,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-07-31 00:00:00-04:00,228.85989265361798,231.25049959466764,226.05094811667382,230.4735565185547,4308100,0.0,0.0,ADI,225.63401576450892,230.4400177001953,0.7205986116016009,5.199551477993822,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-01 00:00:00-04:00,227.1864813322378,230.29425363475048,215.92079153661777,218.06236267089844,5404600,0.0,0.0,ADI,224.01182338169642,229.89350026448568,0.4292727706434899,14.373462098132705,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-02 00:00:00-04:00,211.64759110198327,212.23529128868515,205.90020640702826,207.1453094482422,6796700,0.0,0.0,ADI,221.64114815848214,229.1779815673828,0.17301863829220263,6.335084881656883,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-05 00:00:00-04:00,205.22286416193495,208.27087400042376,197.95145930075535,199.7742919921875,4879700,0.0,0.0,ADI,218.7439705984933,228.1656295776367,0.0,10.319414699668414,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-06 00:00:00-04:00,200.5711628379005,207.8824043767077,200.3918600933267,204.07737731933594,4671100,0.0,0.0,ADI,215.6774618966239,227.38270874023436,0.10100558955355922,7.490544283381013,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-07 00:00:00-04:00,209.64546554744936,210.59174079488494,200.07311300227227,200.52134704589844,4178200,0.0,0.0,ADI,211.9649200439453,226.41883290608723,0.017535496136453017,10.518627792612676,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-08 00:00:00-04:00,205.3822435689917,213.30109603644152,203.46976708168768,212.8030548095703,4510100,0.0,0.0,ADI,210.40818568638392,225.94735412597657,0.3058219322820894,9.831328954753843,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-09 00:00:00-04:00,209.12750500949602,212.89269541265745,208.34060657032177,210.482177734375,2482100,0.0,0.0,ADI,207.5522744315011,225.43702799479166,0.25134437967989903,4.552088842335678,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-12 00:00:00-04:00,211.31887863228755,212.5639816532155,209.17730751589608,211.24916076660156,1712100,0.0,0.0,ADI,206.57895987374442,224.89980773925782,0.2693476418645599,3.3866741373194316,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-13 00:00:00-04:00,212.4145825726161,217.74362976248347,212.36477541028788,217.1559295654297,4011000,0.0,0.0,ADI,208.00904846191406,224.6617441813151,0.4079962206222506,5.378854352195589,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-14 00:00:00-04:00,216.07019367739804,217.25553417233465,211.96633902851818,214.47647094726562,2409500,0.0,0.0,ADI,210.10935974121094,224.2327646891276,0.3451017444879896,5.289195143816471,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-15 00:00:00-04:00,219.5863604278717,223.36152120759866,218.56039677932583,222.7937469482422,5197400,0.0,0.0,ADI,212.7831268310547,224.0219268798828,0.5403317485639296,4.8011244282728285,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-16 00:00:00-04:00,222.17619237622043,222.9232542099004,220.55257312733886,222.31564331054688,2573600,0.0,0.0,ADI,215.89659772600447,223.76626586914062,0.5291093032434884,2.370681082561532,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-19 00:00:00-04:00,221.5586049684081,225.19431491397765,220.62230026253863,225.0648193359375,2803100,0.0,0.0,ADI,217.64827837262834,223.5208974202474,0.5936402442125592,4.572014651439019,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-20 00:00:00-04:00,223.08263140131362,225.13455880922132,220.52269221833328,222.61447143554688,3994200,0.0,0.0,ADI,219.38146318708147,223.2380106608073,0.5361236449648531,4.611866590888042,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-21 00:00:00-04:00,228.62084012346875,235.93208140106873,223.92928526172682,226.60874938964844,5595100,0.0,0.0,ADI,221.57569013323103,222.87842458089193,0.6298806516059848,12.00279613934191,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-22 00:00:00-04:00,224.79586912526923,227.36576354559534,220.39318673353594,221.0406494140625,3708100,0.0,0.0,ADI,222.13065011160714,222.48563588460286,0.4991815884991157,6.972576812059401,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-23 00:00:00-04:00,224.9652270440947,228.31206467858024,223.87948562412168,227.49526977539062,3208000,0.0,0.0,ADI,223.990478515625,222.14796396891276,0.6506897937459751,4.432579054458557,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-26 00:00:00-04:00,226.9474100054211,227.29604492446822,222.91327325206814,224.7261505126953,2532300,0.0,0.0,ADI,224.26653616768974,221.74587860107422,0.5856907285617377,4.382771672400082,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-27 00:00:00-04:00,224.22811692345255,231.43975920431964,223.4312479378797,230.93174743652344,3707500,0.0,0.0,ADI,225.4974081856864,221.3643788655599,0.731353649040793,8.008511266439939,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-28 00:00:00-04:00,230.17473051774664,232.33622757419104,224.25799843192536,226.28004455566406,3211800,0.0,0.0,ADI,225.67101178850447,221.08414764404296,0.6221650189792671,8.078229142265684,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-29 00:00:00-04:00,228.5909642984232,234.1889427394869,228.58099374666995,229.9854736328125,2711500,0.0,0.0,ADI,226.72401210239954,220.8152053833008,0.7091419250900969,5.607948992816944,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-08-30 00:00:00-04:00,234.01961249323443,235.21490838964414,230.9118401227668,233.9199981689453,2770900,0.0,0.0,ADI,227.76847621372767,220.9353993733724,0.8014963499205228,4.303068266877347,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-03 00:00:00-04:00,228.69000244140625,230.02000427246094,217.64999389648438,218.7100067138672,4868600,0.92,0.0,ADI,227.43552725655692,220.25574544270833,0.4444748090432859,12.370010375976562,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-04 00:00:00-04:00,220.00999450683594,223.97999572753906,218.1199951171875,221.8000030517578,2736400,0.0,0.0,ADI,226.62191772460938,220.00182189941407,0.5170057672043707,5.8600006103515625,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-05 00:00:00-04:00,219.47999572753906,221.6199951171875,217.72000122070312,219.05999755859375,2730000,0.0,0.0,ADI,225.81246730259485,219.84582061767577,0.45269008457754567,3.899993896484375,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-06 00:00:00-04:00,218.57000732421875,219.41000366210938,212.6999969482422,213.63999938964844,3437000,0.0,0.0,ADI,223.34221758161272,219.6320027669271,0.3254673899729011,6.7100067138671875,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-09 00:00:00-04:00,217.00999450683594,219.30999755859375,216.0500030517578,218.55999755859375,2450800,0.0,0.0,ADI,222.2393537248884,219.39923807779948,0.4409536696712099,3.2599945068359375,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-10 00:00:00-04:00,217.5,219.02999877929688,214.1199951171875,218.72000122070312,2048900,0.0,0.0,ADI,220.6300005231585,219.1396001180013,0.44470940840130746,4.910003662109375,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-11 00:00:00-04:00,219.88999938964844,225.72000122070312,214.7100067138672,225.07000732421875,3431800,0.0,0.0,ADI,219.36571611676897,219.1852605183919,0.5937620209785551,11.009994506835938,True,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-12 00:00:00-04:00,223.44000244140625,223.4499969482422,218.92999267578125,221.52999877929688,2158200,0.0,0.0,ADI,219.76857212611608,218.88714192708332,0.510668002868201,4.5200042724609375,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-13 00:00:00-04:00,223.83999633789062,226.5500030517578,223.00999450683594,225.4199981689453,2032300,0.0,0.0,ADI,220.28571428571428,219.13239644368488,0.6019772965128148,3.540008544921875,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
2024-09-16 00:00:00-04:00,222.38999938964844,224.4600067138672,220.69000244140625,223.3249969482422,1082328,0.0,0.0,ADI,220.89499991280692,219.67171936035157,0.5528016894019113,3.7700042724609375,False,False,Analog Devices,Information Technology,Semiconductors,"Wilmington, Massachusetts"
