Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,moving_avg_7,moving_avg_30,normalized_close,volatility,high_volatility_flag,price_outlier,Security,GICS Sector,GICS Sub-Industry,Headquarters Location
2024-07-08 00:00:00-04:00,47.05148936210093,47.250015817369764,44.56987080474644,45.880165100097656,67456700,0.0,0.0,SW,,,0.7079735563452294,2.6801450126233277,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-09 00:00:00-04:00,44.43089648188691,45.47317929349892,43.994132983929525,44.50038528442383,13739300,0.0,0.0,SW,,,0.5744480876414897,1.479046309569398,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-10 00:00:00-04:00,44.708841970019144,45.90001966503706,44.07354820911613,45.49303436279297,9427800,0.0,0.0,SW,,,0.6705097432345929,1.8264714559209239,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-11 00:00:00-04:00,45.14560370307689,46.57501460872137,45.016558479656055,46.52538299560547,12526300,0.0,0.0,SW,,,0.7704132448629568,1.5584561290653127,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-12 00:00:00-04:00,46.56508849827115,48.94744372769038,46.51545688654351,48.71913528442383,41461200,0.0,0.0,SW,,,0.9827092933026291,2.431986841146866,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-15 00:00:00-04:00,47.99450091221097,49.06656193602853,47.9051624935595,48.480899810791016,8170700,0.0,0.0,SW,,,0.9596545254930683,1.1613994424690262,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-16 00:00:00-04:00,48.06398412765685,49.08144920270233,47.64707404733431,48.89780807495117,7455000,0.0,0.0,SW,46.92811584472656,,1.0,1.4343751553680235,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-17 00:00:00-04:00,48.25259071922059,48.729061016816324,47.47336266169695,47.49817657470703,8435100,0.0,0.0,SW,47.15926034109933,,0.8645534236987301,1.255698355119371,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-18 00:00:00-04:00,46.51545677342767,46.991927060822995,45.9099412665349,46.47574996948242,10475500,0.0,0.0,SW,47.4414552961077,,0.7656101067093317,1.0819857942880944,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-19 00:00:00-04:00,46.47575011928365,46.565088535123806,45.96950162062227,46.18788146972656,3633800,0.0,0.0,SW,47.540719168526785,,0.7377522007461458,0.5955869145015384,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-22 00:00:00-04:00,46.168029346886215,47.66692905566288,46.03898791004667,47.64707565307617,3955400,0.0,0.0,SW,47.70096097673689,,0.8789628381596055,1.6279411456162052,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-23 00:00:00-04:00,47.736415777758324,49.13604852363217,47.34928388010272,48.74891662597656,5854600,0.0,0.0,SW,47.70521545410156,,0.985591323858724,1.7867646435294517,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-24 00:00:00-04:00,47.934942792828394,48.88788336692078,47.85552918499608,48.50075149536133,5061400,0.0,0.0,SW,47.70805140904018,,0.9615756330905985,1.0323541819247026,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-25 00:00:00-04:00,48.06398765195573,48.15332607381121,47.23016743017065,47.33935546875,5094100,0.0,0.0,SW,47.48541532244001,,0.8491838245988894,0.923158643640555,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-26 00:00:00-04:00,47.36913643684145,48.80847217693547,47.359207842045954,48.45112228393555,4084100,0.0,0.0,SW,47.62155042375837,,0.956772864096773,1.449264334889513,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-29 00:00:00-04:00,48.09376639066949,48.202958208497606,47.170604022948986,47.200382232666016,11100400,0.0,0.0,SW,47.72506931849888,,0.8357349639367792,1.0323541855486198,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-30 00:00:00-04:00,46.79339993708974,47.22023864124083,45.76104568581037,46.39634323120117,4676200,0.0,0.0,SW,47.75484957013811,,0.757925676319211,1.45919295543046,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-07-31 00:00:00-04:00,42.97170836013998,45.4036953326649,42.862516536450975,44.510311126708984,11198900,0.0,0.0,SW,47.30674035208566,,0.5754086414402548,2.541178796213927,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-01 00:00:00-04:00,44.47060157562349,44.77832362460327,42.60442345317527,43.00148391723633,7035100,0.0,0.0,SW,46.48567853655134,,0.42939486587317,2.173900171427995,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-02 00:00:00-04:00,42.46545627804425,42.46545627804425,40.99633852101483,41.472808837890625,3582700,0.0,0.0,SW,45.48168672834124,,0.28146035186835466,1.469117757029423,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-05 00:00:00-04:00,39.44780820000453,40.629057208610405,39.24927796842265,39.745601654052734,4282100,0.0,0.0,SW,44.39686475481306,,0.11431328524903889,1.3797792401877516,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-06 00:00:00-04:00,39.904424935755884,40.64891046147279,39.71085900200143,40.033470153808594,3621100,0.0,0.0,SW,43.194343021937776,,0.1421711912122248,0.9380514594713603,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-07 00:00:00-04:00,40.50994099214461,40.569497411564285,38.67850536200434,38.77280807495117,3048500,0.0,0.0,SW,41.990403856549946,,0.020173106413265536,1.890992049559948,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-08 00:00:00-04:00,38.713247343661706,39.78530831846242,38.713247343661706,39.02096939086914,3649700,0.0,0.0,SW,40.9367790222168,,0.04418842802159142,1.0720609748007135,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-09 00:00:00-04:00,38.623910409742976,39.27905754613097,38.26655673777692,38.67354202270508,3452800,0.0,0.0,SW,40.10295486450195,,0.010566830106015312,1.012500808354055,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-12 00:00:00-04:00,38.72317356133728,38.961410604407135,38.514718515306996,38.56435012817383,2991700,0.0,0.0,SW,39.4690786089216,,0.0,0.44669208910013936,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-13 00:00:00-04:00,38.961411192237115,40.410675515050585,38.832365967516914,40.053321838378906,4026400,0.0,0.0,SW,39.26629475184849,,0.14409229880975497,1.5783095475336708,True,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
2024-08-14 00:00:00-04:00,40.33126416848201,41.18494152239091,40.21214375632082,40.90699768066406,4175900,0.0,0.0,SW,39.43220846993582,,0.22670509374074793,0.9727977660700873,False,False,Smurfit WestRock,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland"
