Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,moving_avg_7,moving_avg_30,normalized_close,volatility,high_volatility_flag,price_outlier,Security,GICS Sector,GICS Sub-Industry,Headquarters Location
2024-06-17 00:00:00-04:00,133.19454126856493,136.73870972597274,132.90583864014923,136.4898223876953,2054500,0.0,0.0,COF,,,0.27268439486696494,3.8328710858235127,True,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-18 00:00:00-04:00,136.4002113974127,137.59488277381635,136.16128927483402,136.72874450683594,1399600,0.0,0.0,COF,,,0.2842057628914528,1.433593498982333,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-20 00:00:00-04:00,137.20661042216346,137.5351283198507,135.23541189078023,137.51522827148438,1811800,0.0,0.0,COF,,,0.3221317989168825,2.299716429070486,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-21 00:00:00-04:00,136.390257491639,137.15683472514712,134.60823088431084,136.16128540039062,3152700,0.0,0.0,COF,,,0.25684159406639984,2.5486038408362788,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-24 00:00:00-04:00,136.43007923426086,138.49087372561056,135.0263661650203,137.06723022460938,1749000,0.0,0.0,COF,,,0.3005283141040735,3.464507560590249,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-25 00:00:00-04:00,136.53958212529923,137.03735678152105,134.1602198761939,134.25978088378906,1744100,0.0,0.0,COF,,,0.16514672121497528,2.8771369053271485,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-26 00:00:00-04:00,133.1149068971761,136.33052696269397,132.48770596149885,136.16128540039062,2834100,0.0,0.0,COF,136.3404824393136,,0.25684159406639984,3.8428210011951194,True,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-27 00:00:00-04:00,135.42457028291003,135.63364232023417,132.3284113472639,133.4334716796875,3535000,0.0,0.0,COF,135.90386090959822,,0.12530021191429244,3.3052309729702642,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-06-28 00:00:00-04:00,134.78742275979292,138.1722843948628,134.06067600460997,137.83380126953125,4959900,0.0,0.0,COF,136.06172616141183,,0.33749411349187664,4.111608390252826,True,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-07-01 00:00:00-04:00,138.18224353308,141.1688913823935,137.83379520764282,139.07823181152344,3081200,0.0,0.0,COF,136.2850123814174,,0.39750338474217095,3.3350961747506744,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-07-02 00:00:00-04:00,139.01850904701422,139.89459732614205,138.1125555029959,139.85476684570312,2020000,0.0,0.0,COF,136.81265258789062,,0.4349496703555451,1.7820418231461588,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-07-03 00:00:00-04:00,139.64571220140976,140.04392586683662,137.38581091337446,137.80393981933594,1805400,0.0,0.0,COF,136.9178968157087,,0.3360541264421945,2.65811495346216,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
2024-07-05 00:00:00-04:00,137.76412671777035,138.12252509869936,135.27525329211835,135.39471435546875,2622600,0.0,0.0,COF,137.0800301688058,,0.21987579467859666,2.8472718065810056,False,False,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia"
